,State Name,Indicator Name,Date,Value
305,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-11,875243.0
306,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-12,875456.0
307,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-13,875690.0
308,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-14,875921.0
309,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-15,876140.0
310,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-16,876372.0
311,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-17,876698.0
312,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-18,876949.0
313,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-19,877212.0
314,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-20,877443.0
315,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-21,877639.0
316,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-22,878060.0
317,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-23,878060.0
318,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-24,878232.0
319,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-25,878387.0
320,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-26,878528.0
321,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-27,878731.0
322,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-28,878828.0
323,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-29,878956.0
324,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-30,879131.0
325,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-01-31,879278.0
326,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-01,879405.0
327,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-02,879504.0
328,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-03,879651.0
329,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-04,879780.0
330,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-05,879867.0
331,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-06,880046.0
332,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-07,880179.0
333,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-08,880261.0
334,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-09,880363.0
335,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-10,880478.0
336,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-11,880599.0
337,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-12,880678.0
338,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-13,880855.0
339,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-14,880855.0
340,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-15,880972.0
341,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-16,881041.0
342,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-17,881181.0
343,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-18,881238.0
344,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-19,881292.0
345,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-20,881369.0
346,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-21,881439.0
347,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-22,881511.0
348,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-23,881666.0
349,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-24,881666.0
350,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-25,881732.0
351,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-26,881806.0
352,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-27,881877.0
353,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-02-28,881963.0
354,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-01,882029.0
355,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-02,882080.0
356,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-03,882137.0
357,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-04,882219.0
358,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-05,882275.0
359,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-06,882369.0
360,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-07,882462.0
361,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-08,882520.0
362,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-09,882581.0
363,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-10,882670.0
364,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-11,882763.0
365,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-12,882841.0
366,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-13,882981.0
367,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-14,883113.0
368,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-15,883277.0
369,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-16,883380.0
370,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-17,883505.0
371,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-18,883642.0
372,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-19,883759.0
373,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-20,883890.0
374,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-21,884094.0
375,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-22,884357.0
376,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-23,884471.0
377,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-24,884727.0
378,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-25,884978.0
379,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-26,885209.0
380,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-27,885515.0
381,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-28,885892.0
382,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-29,886498.0
383,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-30,886498.0
384,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-03-31,886978.0
385,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-01,887434.0
386,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-02,887898.0
387,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-03,888508.0
388,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-04,889295.0
389,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-05,890137.0
390,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-06,891048.0
391,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-07,891883.0
392,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-08,892736.0
393,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-09,893651.0
394,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-10,894896.0
395,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-11,897147.0
396,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-12,897147.0
397,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-13,898238.0
398,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-14,899721.0
399,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-15,901327.0
400,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-16,903072.0
401,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-17,905266.0
402,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-18,907598.0
403,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-19,909941.0
404,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-20,915626.0
405,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-21,915626.0
406,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-22,918985.0
407,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-23,922977.0
408,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-24,927418.0
409,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-25,931839.0
410,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-26,940574.0
411,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-27,940574.0
412,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-28,947629.0
413,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-29,954062.0
414,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-04-30,962250.0
415,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-01,970718.0
416,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-02,982297.0
417,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-03,993708.0
418,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-04,1003935.0
419,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-05,1016142.0
420,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-06,1027270.0
421,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-07,1037411.0
422,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-08,1050160.0
423,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-09,1069432.0
424,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-10,1088264.0
425,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-11,1118933.0
426,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-12,1118933.0
427,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-13,1138028.0
428,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-14,1156666.0
429,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-15,1175843.0
430,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-16,1194582.0
431,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-17,1215683.0
432,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-18,1233017.0
433,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-19,1254291.0
434,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-20,1279110.0
435,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-21,1302208.0
436,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-22,1323019.0
437,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-23,1341355.0
438,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-24,1361464.0
439,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-25,1379837.0
440,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-26,1400754.0
441,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-27,1424859.0
442,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-28,1446244.0
443,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-29,1466990.0
444,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-30,1487382.0
445,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-05-31,1508515.0
446,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-01,1528360.0
447,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-02,1546617.0
448,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-03,1562229.0
449,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-04,1578452.0
450,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-05,1593921.0
451,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-06,1609879.0
452,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-07,1623447.0
453,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-08,1637149.0
454,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-09,1651790.0
455,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-10,1664082.0
456,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-11,1677063.0
457,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-12,1688198.0
458,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-13,1699775.0
459,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-14,1712267.0
460,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-15,1722381.0
461,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-16,1732948.0
462,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-17,1743176.0
463,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-18,1750904.0
464,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-19,1759390.0
465,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-20,1767404.0
466,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-21,1775176.0
467,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-22,1782680.0
468,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-23,1791056.0
469,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-24,1798380.0
470,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-25,1804844.0
471,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-26,1811157.0
472,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-27,1816930.0
473,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-28,1822500.0
474,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-29,1827214.0
475,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-06-30,1832971.0
476,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-01,1838469.0
477,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-02,1842432.0
478,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-03,1846716.0
479,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-04,1851062.0
480,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-05,1858189.0
481,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-06,1858189.0
482,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-07,1861937.0
483,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-08,1865956.0
484,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-09,1869417.0
485,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-10,1873993.0
486,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-11,1877930.0
487,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-12,1881161.0
488,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-13,1884202.0
489,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-14,1887236.0
490,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-15,1890565.0
491,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-16,1893498.0
492,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-17,1896499.0
493,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-18,1898966.0
494,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-19,1902256.0
495,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-20,1907201.0
496,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-21,1907201.0
497,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-22,1909613.0
498,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-23,1911812.0
499,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-24,1914177.0
500,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-25,1916914.0
501,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-26,1919354.0
502,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-27,1921371.0
503,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-28,1923675.0
504,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-29,1925631.0
505,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-30,1927438.0
506,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-07-31,1929565.0
507,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-01,1931618.0
508,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-02,1934048.0
509,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-03,1937956.0
510,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-04,1937956.0
511,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-05,1940368.0
512,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-06,1942371.0
513,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-07,1944267.0
514,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-08,1946370.0
515,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-09,1948828.0
516,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-10,1950623.0
517,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-11,1952736.0
518,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-12,1955052.0
519,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-13,1956627.0
520,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-14,1958275.0
521,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-15,1960350.0
522,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-16,1962185.0
523,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-17,1963728.0
524,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-18,1965657.0
525,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-19,1967472.0
526,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-20,1969169.0
527,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-21,1970864.0
528,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-22,1972399.0
529,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-23,1973940.0
530,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-24,1975448.0
531,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-25,1977163.0
532,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-26,1978364.0
533,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-27,1979504.0
534,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-28,1981906.0
535,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-29,1983119.0
536,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-30,1983119.0
537,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-08-31,1985566.0
538,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-01,1985566.0
539,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-02,1986962.0
540,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-03,1988101.0
541,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-04,1990916.0
542,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-05,1990916.0
543,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-06,1992256.0
544,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-07,1993589.0
545,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-08,1994855.0
546,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-09,1996143.0
547,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-10,1997454.0
548,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-11,1998561.0
549,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-12,1999651.0
550,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-13,2000877.0
551,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-14,2002187.0
552,Andhra Pradesh,Cured/Discharged/Migrated Case of COVID-19,2021-09-15,2003543.0
